"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.918420077110424,0.741795633254332,0.520594729319457,0.220473549743051,0.537685032985732,0.491473440051445,0.729780168041272,0.554529521178505,0.345574057331411,0.316125623563994,0.312671159392739,0.87501414547228,0.76807440290164,0.695504953564776,0.28237619639838,0.346920206108106,0.253442115351916,0.50367687561748,0.285553946566071,0.259280305476313,0.139293295922323,0.327125415905444,0.124943044813582,0.403913688785472,0.853198428657352
"2",0.91841886354759,0.741794900186891,0.520595992262234,0.220474861863058,0.537687626029243,0.49147272927243,0.729781246723164,0.554530230443881,0.345575928999438,0.316122785165584,0.312672988597273,0.875014072000879,0.768074726558888,0.695504910708149,0.282373843103041,0.346921985051632,0.253442986119331,0.503675718707796,0.285557229861741,0.259280980079434,0.139293464332733,0.327126890071573,0.124943615044454,0.40391431591295,0.853198593166597
"3",0.918421535853564,0.741797155403762,0.520597678122165,0.220475724929085,0.537681417662456,0.491473737647283,0.729777398947543,0.554529604299765,0.345574161268332,0.316125633344974,0.312666597633918,0.875014868482242,0.768074115762495,0.69550631618582,0.282378746217798,0.346917617648599,0.25344002789282,0.503679736078615,0.285553411357068,0.259281760478285,0.139293129386845,0.327124683104068,0.124944564540448,0.403913393953522,0.853198189452304
"4",0.918421846286199,0.741795258049224,0.520581505175927,0.220464297932899,0.53769156473839,0.491478426245871,0.729769579882167,0.554526962713275,0.345575699463484,0.316106720270061,0.312670598272363,0.875017534807477,0.768082882749228,0.695513411220173,0.282370177558365,0.346926477529898,0.253442532524451,0.50366844454922,0.285546190256586,0.25928670985188,0.139291941950748,0.32713717586786,0.124940646978652,0.403911852519728,0.853196545517119
"5",0.918421201306863,0.741792612964027,0.520588948059618,0.220468934117434,0.537691821734187,0.491475731053954,0.729771873579576,0.554529012440729,0.345574702734138,0.316115434417629,0.312663403919899,0.875016880590979,0.768078283047829,0.695511192566263,0.282367710893704,0.346927788068002,0.253437075667512,0.503672925126314,0.285548548582718,0.259283981860696,0.139291093282224,0.327138096795096,0.124937111414871,0.403909425875748,0.853196928253501
"6",0.918422608372779,0.741797127277821,0.520594270842194,0.220479268984201,0.537684376255262,0.491468332264833,0.729779729542994,0.554528775980058,0.345574507917298,0.316128310119032,0.31266545630671,0.875012477478411,0.768069716861665,0.695510245553703,0.282375530278765,0.346917053541006,0.253437320980236,0.503679688092311,0.285557858172884,0.259285304506227,0.139294069100371,0.327127947300031,0.124942026536993,0.403913801146553,0.853199782848241
"7",0.918418313514538,0.741795764345486,0.520590701429232,0.220475922205657,0.537690229464244,0.491472453090517,0.729778030828997,0.554529282940906,0.345577164984038,0.31611803316114,0.312670456409451,0.875014411154034,0.768076733685074,0.695509533548097,0.282371314328892,0.346925700443854,0.253443497926818,0.503678798992569,0.285553273806924,0.259281460614573,0.139291319474793,0.327133903414052,0.124941018780546,0.403908557418124,0.853194339184332
"8",0.918417845215681,0.741794812924196,0.520592800574677,0.220472380805056,0.537688420190116,0.491471811174494,0.729783631088514,0.55453212966423,0.34557947765105,0.316122349582005,0.312673149757695,0.875014667374268,0.768075175704124,0.695507575608812,0.28237335582568,0.346925974687506,0.253443820462402,0.503678931320073,0.285556096136115,0.259280361915988,0.139293191565419,0.327128864300889,0.124943262808437,0.403914088153924,0.853198389727108
"9",0.918418200697358,0.741793519353114,0.520593697513874,0.22047474268776,0.537691131482757,0.491473140917723,0.729782468709836,0.554530297938284,0.345576183884953,0.316121392774179,0.31267340788132,0.875015004592408,0.768076160789699,0.695509533857247,0.282370825861709,0.346926426998027,0.25344236878889,0.503678293188085,0.285552973460888,0.259280506498725,0.139292372301707,0.327131531773155,0.124942253940084,0.403912256712254,0.853195262241591
"10",0.918419259585253,0.741794904319338,0.52059476491658,0.220474048590403,0.53768764741999,0.491472574604893,0.729782062699047,0.554529016847702,0.345575014360588,0.316122857493764,0.312673822735205,0.875014169725891,0.768075474526111,0.695504678709525,0.282374471276561,0.346922520937963,0.253442240759673,0.503677456826845,0.28555701267026,0.259280273509791,0.139293843695955,0.327127135695833,0.1249430850283,0.403914442878691,0.85319896809815
"11",0.918419187358,0.741793569964344,0.520591667164351,0.220470974173152,0.537692894417555,0.49147283097277,0.729773175055935,0.554529221111442,0.345570747440804,0.316117104780624,0.312664979783038,0.875014844045842,0.768078011568493,0.695509887627269,0.282367351579308,0.346925440816041,0.253440954723116,0.503674651246558,0.2855475666231,0.25928366460252,0.139293513016725,0.327139747167382,0.124940163058206,0.403908853561588,0.85319702533113
"12",0.918420461710818,0.741790851836911,0.520588738279609,0.220467863573561,0.537689481185218,0.491474443610472,0.729770832638401,0.554526830048122,0.345572634881904,0.31611479691909,0.312663305418862,0.875015977541601,0.768078217365316,0.69551238739919,0.282366624354113,0.346929983810105,0.253437326826155,0.503671412818367,0.285549124414292,0.259283517320838,0.139291510667,0.327138057313335,0.124937384602316,0.403908820786817,0.853195037417285
"13",0.91842247569122,0.741797159719027,0.520590011905995,0.220482426634653,0.537683354814568,0.49146930269301,0.729777704525131,0.554524525197433,0.345573066723366,0.316127738234723,0.312666119009647,0.875010822175836,0.768072938620007,0.695511319542811,0.282374030541281,0.346918000897379,0.253439035470873,0.503678566656947,0.285558529559852,0.259286178605607,0.13929297620646,0.327127012363689,0.124943450884579,0.403914142641743,0.853197742865294
"14",0.918421258930414,0.741793679497586,0.520590908871291,0.220469271777902,0.537692377623134,0.491475566917138,0.729772253723854,0.554528574573895,0.345574202499757,0.31611560627431,0.312663393001078,0.87501778042497,0.768078836890142,0.695511474578232,0.282367767903362,0.346928880022641,0.253437394168527,0.503674620256896,0.285549392369488,0.259283917733208,0.139290606594698,0.327137945333195,0.124937442777859,0.403908114588208,0.853196884188127
"15",0.918422419762477,0.74179839799228,0.520591044291474,0.220481875166762,0.537682607701361,0.491467670666083,0.729778380276261,0.554525010441182,0.345574208081449,0.316127458124759,0.312664616042174,0.875010666000237,0.768072792695549,0.695510443259836,0.282373403626386,0.346919097682812,0.25343912462054,0.503675925092407,0.285556866701177,0.259283964095666,0.139293908606684,0.327126131784926,0.124943242551178,0.403913354746926,0.853198053292684
"16",0.9184210320992,0.741793467776543,0.520579885814931,0.220462900036868,0.537689136998373,0.491478613303511,0.729768008975871,0.55452822968748,0.345575322758069,0.316108262484692,0.312667124160741,0.875015573053481,0.76807605613022,0.695516907902972,0.282367279838379,0.346928249145551,0.253442061372512,0.503670346053373,0.285549315910438,0.25928732114331,0.139291742066098,0.327135613349316,0.124939326797779,0.403914001280124,0.853196188264844
"17",0.918420320390663,0.741791983429108,0.520588828976258,0.220468895373982,0.537690426048871,0.491474627632149,0.729773299547365,0.554527531155731,0.34557353838235,0.316114710582566,0.312664077125677,0.875016248487255,0.768079133943719,0.695511534334081,0.28236600738035,0.34692987354668,0.253437253552848,0.503670614680637,0.285548513274213,0.259281966956305,0.139291551387737,0.327139308342188,0.124937411550004,0.403909769652859,0.85319514425806
"18",0.918422478971812,0.741794981243071,0.520581315431459,0.220463957256585,0.53768715969111,0.491479073355853,0.729768821293588,0.554528055125093,0.345576035771331,0.316107840182685,0.312665862468307,0.875016471085187,0.768079706187329,0.695514642009943,0.282368888314858,0.346926141668474,0.253442397698326,0.503669472115556,0.28554915314275,0.259287444316362,0.139291111797448,0.327135901757906,0.124939332917444,0.403915000552303,0.853195899799497
"19",0.918418383305302,0.741794583014126,0.520592659010694,0.22047328693922,0.537689735824057,0.491471378996248,0.729783441881127,0.554531051176424,0.345577085510586,0.316123874005943,0.312673435956697,0.875015370776846,0.768074741914563,0.695506511440243,0.282372204611206,0.346925556847001,0.253444328820066,0.503678601405676,0.285556824933371,0.259280059412259,0.139292736843749,0.327128672088045,0.124942933035923,0.403913539406449,0.853198724220022
"20",0.918419858023828,0.741793729007126,0.520591595282402,0.220468101279903,0.537694137938879,0.491472664771998,0.729770584524765,0.554528061704335,0.345572004950215,0.316115995400153,0.312663765502028,0.875018139535736,0.768079755342235,0.695515436473986,0.282365763646514,0.346925057234158,0.253437809789112,0.503673999024869,0.285550407242845,0.259282516595058,0.139292833276593,0.327139045006068,0.124939610766543,0.40390797953276,0.85319654050642
"21",0.918418296672494,0.741794365139825,0.520592016975366,0.22047391097466,0.537689353098473,0.491470485837691,0.729781801310729,0.5545302914654,0.345575984670233,0.316123511254182,0.312674256737181,0.87501465747855,0.768074326022511,0.695507857300507,0.282373072439892,0.346926247181099,0.253443237829084,0.503679451484775,0.285554122536969,0.259280756092932,0.139294264051458,0.327131645691473,0.124943552454953,0.40391368993954,0.853197796641929
"22",0.918420533571579,0.741790648375878,0.520587638376902,0.220469189919933,0.537689864347385,0.491475528499921,0.729770980924004,0.554525500591368,0.345572900303217,0.316114989509634,0.312664830728524,0.875015336258136,0.768077409328959,0.695512575605826,0.282367665681693,0.346929371009511,0.253437142775748,0.503671781507647,0.285548327362929,0.259282998804194,0.139291198660763,0.327137624894528,0.124937505189631,0.403908495317287,0.853195482718175
"23",0.918421410910804,0.741793766950925,0.520580639428472,0.220463267091815,0.537688730499389,0.491477840461372,0.729768097370944,0.554528263829986,0.345575564787328,0.316107706326975,0.312667720163322,0.87501575562526,0.768077145935539,0.695517531206467,0.282367081011572,0.346928291449181,0.253442355052043,0.503671026899024,0.285549530319574,0.259287845925614,0.139291224164238,0.327135693133167,0.124939046124641,0.403915087029199,0.853195527548272
