"","V1","V2","V3","V4","V5"
"1",0.341022046335347,0.437618631139417,0.864876828181546,0.648998917533265,0.548484380922921
"2",0.34102204633587,0.437618631137611,0.864876828181219,0.648998917534147,0.548484380926217
"3",0.341022046334881,0.437618631138468,0.86487682818116,0.648998917531709,0.548484380926453
"4",0.341022046335476,0.437618631137574,0.864876828180338,0.648998917532422,0.548484380925408
"5",0.341022046335089,0.437618631134986,0.864876828179718,0.648998917533125,0.548484380926112
"6",0.341022046340878,0.437618631144171,0.864876828182808,0.648998917535512,0.548484380920888
"7",0.341022046336135,0.437618631138335,0.864876828181241,0.648998917533542,0.548484380924318
"8",0.34102204633557,0.437618631137948,0.864876828180554,0.648998917532851,0.5484843809267
"9",0.341022046342674,0.437618631142954,0.864876828184449,0.648998917537718,0.548484380921392
"10",0.341022046338521,0.437618631143255,0.864876828183016,0.648998917534083,0.548484380921556
"11",0.341022046334761,0.437618631134352,0.864876828180266,0.64899891753261,0.548484380925768
"12",0.341022046336433,0.437618631141411,0.864876828182968,0.648998917533513,0.548484380922129
"13",0.341022046342383,0.437618631144142,0.864876828184044,0.648998917537176,0.548484380920701
"14",0.341022046334886,0.437618631138052,0.864876828181037,0.648998917531998,0.548484380925726
"15",0.341022046341211,0.437618631146988,0.864876828183922,0.648998917534404,0.548484380918303
"16",0.341022046335034,0.437618631140731,0.864876828182002,0.648998917533228,0.548484380923066
"17",0.341022046335419,0.43761863113827,0.864876828180644,0.648998917532334,0.548484380926123
"18",0.341022046341754,0.43761863114417,0.864876828184456,0.648998917535598,0.548484380919736
"19",0.341022046341434,0.437618631145815,0.864876828184039,0.648998917535044,0.548484380920103
"20",0.341022046338806,0.437618631141213,0.864876828183377,0.648998917533023,0.548484380922249
"21",0.341022046341568,0.437618631147059,0.864876828184076,0.64899891753394,0.548484380917671
"22",0.341022046334248,0.437618631140595,0.864876828182297,0.648998917533539,0.548484380922619
"23",0.341022046342765,0.437618631147506,0.864876828184806,0.648998917534244,0.548484380917895
"24",0.341022046335482,0.437618631140399,0.864876828182648,0.648998917533858,0.548484380922176
"25",0.341022046337847,0.437618631140997,0.864876828182917,0.648998917533267,0.548484380922105
"26",0.341022046335223,0.437618631140551,0.864876828182664,0.648998917533312,0.548484380922585
"27",0.341022046341657,0.437618631144371,0.864876828183972,0.648998917535446,0.548484380919585
"28",0.341022046341893,0.437618631147431,0.864876828184253,0.648998917534641,0.548484380918349
"29",0.34102204633461,0.437618631135134,0.864876828180657,0.648998917534384,0.548484380929065
"30",0.3410220463357,0.437618631138687,0.864876828181258,0.64899891753396,0.548484380923322
"31",0.341022046341495,0.437618631146613,0.864876828183822,0.648998917534821,0.54848438091935
"32",0.341022046338836,0.437618631143621,0.864876828183176,0.648998917534374,0.548484380920966
"33",0.341022046338688,0.437618631142819,0.864876828183197,0.648998917533587,0.548484380922468
"34",0.341022046341963,0.437618631147861,0.864876828184293,0.648998917534843,0.548484380917646
"35",0.341022046334494,0.437618631134652,0.864876828180246,0.648998917532913,0.548484380926139
"36",0.341022046336669,0.43761863113769,0.864876828180794,0.648998917533668,0.548484380926641
"37",0.341022046341806,0.437618631144243,0.864876828184586,0.648998917535299,0.548484380919905
"38",0.341022046335556,0.437618631137687,0.864876828180331,0.648998917532422,0.548484380925544
"39",0.341022046342059,0.437618631144417,0.864876828184415,0.64899891753564,0.548484380920502
"40",0.341022046335282,0.437618631139065,0.864876828180688,0.648998917531949,0.548484380925865
"41",0.34102204634182,0.43761863114479,0.864876828183898,0.64899891753636,0.548484380920585
"42",0.341022046334688,0.437618631135267,0.864876828180513,0.648998917534077,0.548484380928724
"43",0.341022046342187,0.43761863114354,0.864876828184239,0.64899891753725,0.548484380920498
"44",0.341022046338813,0.437618631143641,0.864876828183128,0.648998917534294,0.54848438092088
"45",0.341022046336399,0.437618631137844,0.864876828180945,0.648998917534515,0.54848438092648
"46",0.341022046342016,0.437618631145168,0.864876828184323,0.648998917535142,0.548484380919656
"47",0.341022046336697,0.43761863113761,0.864876828181084,0.648998917534165,0.54848438092636
"48",0.341022046339886,0.437618631144419,0.864876828182945,0.648998917535588,0.548484380920414
"49",0.341022046341458,0.437618631147134,0.864876828184078,0.648998917534754,0.548484380919897
"50",0.341022046340775,0.437618631146577,0.864876828184407,0.648998917534948,0.548484380920214
"51",0.341022046335436,0.43761863113736,0.864876828180866,0.648998917532231,0.548484380926306
"52",0.341022046334393,0.437618631140024,0.86487682818231,0.648998917533402,0.548484380923619
"53",0.341022046342398,0.437618631143128,0.864876828184452,0.648998917537177,0.548484380921743
"54",0.341022046335466,0.437618631138299,0.86487682818062,0.648998917532024,0.548484380926352
"55",0.341022046339804,0.43761863114437,0.864876828183057,0.648998917535269,0.548484380920625
"56",0.341022046340206,0.437618631144351,0.864876828183067,0.648998917534396,0.548484380920507
"57",0.341022046335307,0.437618631134641,0.864876828180243,0.648998917533072,0.548484380926839
"58",0.341022046341746,0.437618631145187,0.864876828184291,0.648998917535463,0.548484380919568
"59",0.341022046336078,0.437618631137776,0.864876828180784,0.648998917533207,0.548484380926315
"60",0.341022046334226,0.437618631140818,0.86487682818214,0.648998917533409,0.548484380922393
"61",0.34102204634225,0.437618631143716,0.864876828184156,0.648998917536426,0.548484380921214
"62",0.341022046341321,0.437618631143728,0.864876828182717,0.648998917535935,0.548484380919755
"63",0.341022046342295,0.437618631144882,0.864876828184179,0.648998917536969,0.548484380920249
"64",0.341022046342307,0.437618631143564,0.864876828184247,0.648998917537247,0.548484380920632
"65",0.341022046336637,0.437618631137584,0.864876828181092,0.648998917534185,0.548484380926355
"66",0.341022046341227,0.437618631147314,0.864876828183906,0.648998917535245,0.54848438091863
"67",0.341022046335307,0.437618631138337,0.864876828181245,0.648998917532042,0.548484380926333
"68",0.341022046334651,0.437618631140335,0.864876828181927,0.648998917533743,0.548484380922959
"69",0.341022046334021,0.437618631135132,0.864876828180525,0.648998917532413,0.548484380925598
"70",0.34102204633597,0.437618631137547,0.864876828181098,0.648998917534209,0.548484380926103
"71",0.341022046335402,0.437618631138307,0.864876828180671,0.648998917532327,0.548484380926183
"72",0.341022046335322,0.437618631139761,0.864876828181908,0.648998917532611,0.548484380923587
"73",0.341022046334383,0.437618631136689,0.864876828180152,0.64899891753277,0.548484380925981
"74",0.341022046341562,0.437618631144429,0.864876828182596,0.648998917535826,0.548484380919759
"75",0.341022046338706,0.437618631141449,0.864876828183284,0.648998917533263,0.548484380922047
"76",0.34102204633471,0.437618631134665,0.864876828180163,0.648998917533047,0.548484380928225
"77",0.3410220463355,0.43761863113969,0.864876828181776,0.648998917532554,0.548484380923276
"78",0.341022046335318,0.437618631138326,0.864876828180748,0.648998917532751,0.548484380925442
"79",0.341022046334295,0.437618631134475,0.86487682818007,0.648998917532804,0.548484380927868
"80",0.341022046335134,0.437618631140117,0.864876828181687,0.648998917532371,0.548484380922594
"81",0.341022046335362,0.437618631138746,0.864876828180425,0.648998917532375,0.548484380926765
"82",0.341022046335129,0.437618631139788,0.864876828181813,0.648998917532472,0.548484380922978
"83",0.341022046335363,0.43761863113843,0.864876828181248,0.648998917532012,0.548484380926281
"84",0.341022046334587,0.437618631135223,0.864876828180443,0.648998917532824,0.548484380925811
"85",0.341022046340762,0.437618631144281,0.864876828182807,0.648998917535189,0.548484380921252
"86",0.341022046341703,0.437618631144561,0.864876828182874,0.648998917535844,0.54848438092018
"87",0.341022046341563,0.437618631143632,0.864876828183156,0.648998917535834,0.548484380920173
"88",0.341022046331664,0.43761863113393,0.86487682818073,0.648998917534794,0.548484380928254
"89",0.341022046338814,0.437618631141242,0.86487682818341,0.648998917533367,0.548484380921983
"90",0.341022046336173,0.437618631138783,0.864876828181332,0.648998917533625,0.548484380923655
"91",0.341022046341354,0.437618631147206,0.86487682818417,0.648998917534501,0.548484380919879
"92",0.341022046341312,0.437618631146722,0.864876828184211,0.648998917534417,0.54848438091982
"93",0.341022046341776,0.437618631144183,0.86487682818326,0.648998917535586,0.54848438091999
"94",0.34102204633702,0.437618631140465,0.86487682818323,0.648998917533508,0.548484380922028
"95",0.341022046335482,0.437618631140451,0.864876828182625,0.648998917533429,0.548484380922956
"96",0.341022046342025,0.437618631144299,0.864876828184658,0.648998917535753,0.548484380920544
"97",0.341022046341322,0.437618631146763,0.864876828184225,0.648998917534553,0.548484380919727
"98",0.341022046335672,0.437618631138815,0.864876828181313,0.648998917533212,0.548484380922946
"99",0.34102204634147,0.437618631147189,0.864876828184111,0.648998917534415,0.548484380919954
"100",0.341022046335168,0.437618631139777,0.864876828181813,0.648998917532484,0.548484380923111
"101",0.341022046342388,0.437618631143169,0.864876828184456,0.648998917537206,0.548484380921731
"102",0.341022046335621,0.43761863113987,0.86487682818175,0.648998917532665,0.548484380923239
"103",0.341022046335613,0.437618631137379,0.864876828180701,0.648998917532216,0.548484380925847
"104",0.341022046335775,0.437618631141494,0.864876828182777,0.648998917534256,0.548484380922596
"105",0.341022046335857,0.437618631137615,0.864876828181189,0.648998917534124,0.548484380926233
"106",0.341022046338365,0.437618631142621,0.864876828182937,0.648998917533517,0.548484380922439
"107",0.341022046335457,0.437618631139041,0.86487682818091,0.648998917531904,0.548484380925888
"108",0.341022046341529,0.437618631144479,0.86487682818403,0.648998917535333,0.548484380919579
"109",0.341022046341592,0.437618631144378,0.864876828184157,0.648998917535521,0.548484380919716
"110",0.341022046342401,0.43761863114324,0.864876828184273,0.64899891753659,0.54848438092101
"111",0.341022046335146,0.437618631139724,0.8648768281818,0.648998917532347,0.54848438092332
"112",0.341022046341267,0.4376186311474,0.864876828183931,0.648998917534507,0.548484380918092
"113",0.341022046336058,0.437618631137059,0.864876828180754,0.648998917534048,0.548484380926584
"114",0.341022046335112,0.437618631140905,0.864876828182044,0.648998917533045,0.548484380923146
"115",0.341022046335561,0.437618631138015,0.864876828180412,0.64899891753273,0.548484380926824
"116",0.341022046341918,0.437618631144374,0.864876828184264,0.648998917536916,0.548484380920149
"117",0.341022046342132,0.437618631144465,0.864876828183993,0.648998917536139,0.54848438092065
"118",0.341022046335028,0.437618631140843,0.864876828182013,0.648998917533335,0.548484380923125
"119",0.341022046333812,0.4376186311347,0.864876828180913,0.648998917533911,0.548484380928926
"120",0.341022046342332,0.437618631144113,0.864876828184306,0.648998917536091,0.548484380921672
"121",0.341022046341514,0.437618631147264,0.864876828183918,0.648998917535194,0.548484380918737
"122",0.341022046335377,0.43761863113994,0.864876828181892,0.648998917532595,0.548484380923492
"123",0.341022046331273,0.437618631133683,0.864876828181083,0.648998917534732,0.548484380928166
"124",0.341022046334883,0.437618631134633,0.864876828180236,0.648998917533003,0.548484380926937
"125",0.341022046338645,0.437618631143508,0.864876828183298,0.648998917533792,0.548484380921224
"126",0.341022046339753,0.4376186311445,0.864876828183012,0.648998917534706,0.548484380920272
"127",0.341022046335472,0.437618631137336,0.864876828180804,0.648998917532219,0.548484380925646
"128",0.341022046336727,0.437618631137652,0.864876828181141,0.648998917534176,0.548484380926478
"129",0.341022046341949,0.437618631144573,0.864876828184071,0.648998917535336,0.548484380919567
"130",0.341022046341301,0.437618631147222,0.864876828183895,0.648998917535195,0.54848438091838
"131",0.341022046341197,0.437618631144485,0.86487682818266,0.648998917535075,0.548484380920091
"132",0.341022046334678,0.437618631135488,0.864876828180542,0.648998917534384,0.548484380928944
"133",0.341022046335049,0.437618631140883,0.864876828182018,0.648998917532875,0.548484380922649
"134",0.341022046341359,0.437618631147269,0.864876828183947,0.648998917534937,0.548484380918508
"135",0.34102204634205,0.437618631143531,0.864876828184224,0.648998917537025,0.548484380920409
"136",0.341022046341255,0.437618631145877,0.864876828183986,0.648998917534979,0.548484380919883
"137",0.341022046339606,0.437618631144096,0.864876828182887,0.64899891753492,0.548484380920765
"138",0.341022046342302,0.43761863114741,0.864876828184589,0.64899891753515,0.548484380918418
"139",0.341022046342031,0.437618631144464,0.864876828184623,0.648998917535714,0.548484380920719
"140",0.341022046341442,0.437618631147519,0.864876828183886,0.648998917534731,0.548484380918229
"141",0.341022046335142,0.43761863114093,0.864876828182049,0.648998917533065,0.548484380923169
"142",0.3410220463397,0.437618631144523,0.864876828182989,0.648998917534398,0.548484380920396
"143",0.341022046334622,0.43761863113535,0.864876828180493,0.648998917534309,0.54848438092852
"144",0.341022046341664,0.437618631144491,0.864876828182615,0.64899891753584,0.548484380919923
"145",0.341022046342001,0.437618631147721,0.864876828185001,0.648998917534749,0.548484380918036
"146",0.34102204633528,0.437618631138387,0.864876828180668,0.648998917532915,0.548484380925479
"147",0.341022046341754,0.437618631144882,0.864876828183678,0.648998917536132,0.548484380920692
"148",0.341022046342259,0.437618631144216,0.864876828184413,0.648998917536153,0.548484380921471
"149",0.341022046335213,0.437618631134896,0.864876828179852,0.648998917532857,0.548484380925896
"150",0.341022046335196,0.437618631140508,0.864876828182576,0.648998917533475,0.548484380922538
"151",0.341022046335517,0.437618631137686,0.864876828180367,0.64899891753257,0.548484380925658
"152",0.341022046337017,0.437618631140187,0.864876828183099,0.648998917533501,0.548484380922462
"153",0.341022046331682,0.437618631133921,0.864876828181005,0.648998917534065,0.548484380927813
"154",0.341022046342156,0.437618631143311,0.864876828184298,0.648998917537537,0.548484380920865
"155",0.341022046341677,0.43761863114357,0.864876828183116,0.648998917535692,0.548484380920322
"156",0.341022046335342,0.437618631138799,0.86487682818133,0.648998917533352,0.5484843809229
"157",0.341022046336316,0.437618631137729,0.864876828180941,0.648998917534447,0.548484380926308
"158",0.341022046341665,0.437618631145222,0.864876828183575,0.648998917536412,0.54848438092083
"159",0.341022046341423,0.437618631147313,0.864876828183941,0.648998917534846,0.548484380918152
"160",0.341022046335233,0.437618631138215,0.864876828181092,0.648998917531339,0.548484380926096
"161",0.341022046341299,0.437618631147396,0.864876828183913,0.648998917535118,0.548484380918257
"162",0.341022046342607,0.437618631143397,0.86487682818454,0.648998917537403,0.548484380921479
"163",0.341022046341466,0.437618631144865,0.864876828182868,0.648998917535422,0.548484380920007
"164",0.341022046335367,0.437618631138756,0.864876828181343,0.648998917533284,0.548484380922821
"165",0.341022046342068,0.437618631144502,0.864876828184079,0.648998917536955,0.548484380920188
"166",0.341022046335716,0.437618631141719,0.864876828182942,0.648998917534073,0.548484380922456
"167",0.341022046335006,0.437618631139732,0.864876828181762,0.648998917532375,0.548484380923022
"168",0.341022046335421,0.437618631138473,0.864876828180741,0.648998917532387,0.548484380926122
"169",0.341022046342388,0.437618631143167,0.864876828184459,0.648998917537201,0.548484380921737
"170",0.341022046338999,0.437618631141199,0.86487682818344,0.648998917533377,0.548484380922092
"171",0.341022046339629,0.4376186311444,0.864876828182998,0.648998917534584,0.548484380920297
"172",0.341022046338564,0.437618631143377,0.864876828183041,0.648998917534083,0.54848438092146
"173",0.34102204634055,0.437618631144776,0.864876828182798,0.648998917536067,0.548484380920569
"174",0.341022046339863,0.437618631144138,0.864876828182915,0.64899891753506,0.548484380920427
"175",0.341022046341205,0.437618631144317,0.864876828182648,0.648998917534993,0.548484380920601
"176",0.341022046342382,0.437618631143125,0.864876828184523,0.648998917537205,0.548484380921652
"177",0.341022046335016,0.437618631137674,0.864876828180439,0.648998917532479,0.548484380925201
"178",0.341022046340747,0.437618631144782,0.864876828182645,0.648998917535914,0.548484380920701
"179",0.341022046339832,0.437618631144138,0.864876828182855,0.64899891753475,0.54848438092082
"180",0.341022046335272,0.437618631134812,0.864876828180198,0.648998917532916,0.548484380926333
"181",0.341022046342273,0.437618631143518,0.864876828184053,0.648998917536268,0.54848438092124
"182",0.341022046341538,0.437618631144516,0.864876828183706,0.648998917534964,0.548484380920361
"183",0.341022046335142,0.437618631137362,0.864876828180877,0.648998917531985,0.548484380926087
"184",0.341022046332193,0.437618631134265,0.864876828180779,0.648998917534246,0.548484380927619
"185",0.341022046336755,0.437618631140807,0.864876828183151,0.648998917533016,0.548484380922124
"186",0.341022046334818,0.437618631134637,0.864876828179949,0.648998917532981,0.548484380925988
"187",0.341022046341188,0.437618631146672,0.864876828184087,0.648998917533885,0.548484380917616
"188",0.341022046334647,0.437618631134867,0.864876828180771,0.648998917533925,0.548484380929068
"189",0.34102204634141,0.437618631147285,0.864876828183944,0.648998917534839,0.548484380918205
"190",0.341022046335146,0.437618631140897,0.864876828182044,0.648998917533032,0.548484380923147
"191",0.341022046338631,0.437618631143592,0.864876828183501,0.648998917534062,0.548484380921869
"192",0.341022046342546,0.437618631144171,0.86487682818399,0.648998917537073,0.548484380920944
"193",0.34102204634123,0.437618631147449,0.864876828183906,0.648998917534496,0.548484380918047
"194",0.341022046335149,0.437618631140037,0.864876828181716,0.648998917532276,0.548484380922531
"195",0.341022046335087,0.437618631140991,0.864876828181977,0.64899891753293,0.54848438092282
"196",0.341022046336386,0.437618631137707,0.864876828180794,0.648998917533806,0.548484380926134
"197",0.341022046341686,0.437618631143216,0.864876828184234,0.648998917537112,0.548484380921217
"198",0.341022046335121,0.437618631139682,0.864876828181753,0.648998917532431,0.548484380923077
"199",0.341022046342369,0.437618631147479,0.864876828184891,0.648998917534638,0.548484380917891
"200",0.341022046334975,0.437618631134746,0.86487682818043,0.648998917533392,0.548484380928034
"201",0.341022046341262,0.43761863114692,0.86487682818397,0.648998917533903,0.548484380917763
"202",0.341022046338183,0.437618631141287,0.864876828182935,0.648998917533424,0.548484380921839
"203",0.341022046340595,0.43761863114496,0.864876828182798,0.648998917536096,0.548484380920593
"204",0.3410220463359,0.437618631138612,0.864876828180848,0.648998917531678,0.548484380926098
"205",0.341022046339825,0.437618631144219,0.864876828182813,0.648998917534809,0.54848438092088
"206",0.341022046341533,0.437618631144432,0.864876828184042,0.648998917535293,0.548484380919571
"207",0.34102204633155,0.437618631133783,0.864876828180948,0.648998917535012,0.548484380927914
"208",0.341022046335597,0.437618631137356,0.864876828180695,0.648998917532194,0.548484380925842
"209",0.341022046342085,0.437618631147092,0.864876828184654,0.648998917534905,0.548484380917867
"210",0.341022046335852,0.437618631138825,0.86487682818098,0.648998917532009,0.548484380925829
"211",0.341022046341821,0.437618631144315,0.864876828184351,0.648998917536905,0.548484380920459
"212",0.341022046335857,0.437618631141748,0.864876828182942,0.648998917534041,0.548484380922604
"213",0.341022046341753,0.437618631143704,0.864876828183153,0.648998917535599,0.548484380919887
"214",0.341022046339528,0.437618631144326,0.864876828183209,0.648998917534738,0.548484380920413
"215",0.341022046338782,0.437618631143793,0.864876828183113,0.648998917534153,0.548484380920905
"216",0.341022046335081,0.437618631139715,0.864876828181685,0.648998917532502,0.548484380923098
"217",0.341022046332105,0.43761863113394,0.864876828180951,0.648998917534417,0.548484380927667
"218",0.34102204633547,0.437618631137569,0.864876828180587,0.648998917532348,0.548484380925698
"219",0.341022046335151,0.43761863113485,0.864876828179688,0.648998917533047,0.548484380925989
"220",0.341022046337022,0.437618631140581,0.864876828183231,0.648998917533371,0.548484380921922
"221",0.341022046333498,0.437618631134669,0.864876828180894,0.648998917534799,0.548484380929131
"222",0.341022046341581,0.437618631144204,0.864876828183958,0.648998917535473,0.548484380919571
"223",0.341022046334591,0.437618631135088,0.864876828180531,0.648998917533724,0.54848438092763
"224",0.341022046341653,0.437618631144452,0.864876828183658,0.64899891753572,0.548484380920299
"225",0.341022046336155,0.437618631137627,0.864876828181101,0.648998917533922,0.548484380925546
"226",0.341022046342003,0.437618631143913,0.864876828184333,0.648998917537209,0.548484380920662
