"","V1","V2","V3","V4","V5","V6","V7"
"1",0.870490126811336,0.00114505373909176,0.0484560075385524,0.254986942128868,0.479686341790888,0.624128736604026,0.780141919910992
"2",0.870779150549866,0.00124382260453723,0.0489590777776933,0.254801494499273,0.479739415356125,0.62298521616756,0.780007953148816
"3",0.870727013730022,0.00126503820993183,0.0484838971008291,0.255126622015387,0.4799972706818,0.622826073974985,0.780230674891392
"4",0.870728431187995,0.00126970074088028,0.0487514592946276,0.255066468294487,0.479575470818067,0.62357816435674,0.779969345611557
"5",0.870658173595936,0.00118854054714539,0.049495884679803,0.255213165651589,0.479299881737816,0.62365182393292,0.779829406787178
"6",0.870263463479168,0.00132273601655464,0.0503966557960647,0.254980227136904,0.479777035195545,0.622647945539923,0.779791270822743
"7",0.870472466511001,0.00132174297795588,0.0501973730323953,0.254855830349007,0.479743337273709,0.622870357448143,0.779513180594944
"8",0.870623953126461,0.00122546381588683,0.0489841200486643,0.255176773639256,0.479582682382508,0.623515713811255,0.779936044198818
"9",0.870288578574688,0.0010440193719222,0.0484995398719005,0.255502908090444,0.479928761392746,0.623957937197385,0.77974400817876
"10",0.87041166133251,0.00123129279693319,0.0497796577669925,0.255118714060624,0.479635616052265,0.621994268434896,0.779904522130579
"11",0.870462334075831,0.00110488279227033,0.0487106185630406,0.25498124603583,0.479327575702184,0.624171553186868,0.780131382577046
"12",0.870610753397235,0.00114294075449517,0.048156265847169,0.255056064385584,0.47951779307882,0.623881854259815,0.780237918203619
"13",0.870377648160446,0.00125380900511562,0.0484615670922144,0.254640122695615,0.479644718781514,0.623143565832223,0.779707731690412
"14",0.870347798574707,0.00132875427834569,0.0499478514401872,0.254732492796431,0.479871573913682,0.622867892598954,0.779490969164329
"15",0.870611295155948,0.00123421602193245,0.0489853849342852,0.255134184581064,0.48003598803954,0.622851253158768,0.7800801921775
"16",0.870617165285802,0.00121520157696768,0.0479386556896048,0.254801244829074,0.47993799245171,0.622941913884895,0.779922102233753
"17",0.870612795135307,0.00122914509675351,0.0488887738062677,0.255116862300005,0.479761931906077,0.62254684475282,0.780099417305938
"18",0.87038150855635,0.00113615104566335,0.0486049123740085,0.255106511911645,0.479509075210117,0.624039552569612,0.780118079109527
"19",0.870200386402043,0.00106627260343048,0.0486567462993138,0.255516826698475,0.479999724767916,0.624178592574612,0.77986200127093
"20",0.870676667515748,0.00121639598830961,0.048975357919896,0.255030432978571,0.479565007661884,0.623531559958077,0.779803442650387
"21",0.870543718916397,0.00111918118796778,0.0485721068834803,0.255125151419273,0.479605978643004,0.624011611975711,0.780192781931562
"22",0.870315446883169,0.00122097969914049,0.049472970500789,0.25529618856558,0.479469734723819,0.622258466089482,0.779630924066891
"23",0.870314414509218,0.00103436290778272,0.0482186140324567,0.255362836152278,0.479796477567058,0.623966812339249,0.779732512954662
"24",0.870381189014332,0.00125731291922197,0.048478200694759,0.254630777423189,0.479646782082113,0.62316461091087,0.779709220902168
"25",0.870265888527873,0.00127181675721914,0.0486447347718761,0.254667128394627,0.479604191728879,0.623375576088304,0.779757458455985
"26",0.870507286381159,0.00113646764249945,0.0484550919595134,0.255074060138846,0.479644584462576,0.624184509217766,0.780115837590114
"27",0.870335455404866,0.00123213626997333,0.0494325414162909,0.255235769151542,0.479395088817867,0.62208970763952,0.779664482337471
"28",0.870672636048051,0.00128199069723597,0.0486920489020737,0.255280621384676,0.479570935936136,0.623456459607924,0.779970922053313
"29",0.870735757527346,0.00121828030776807,0.0485891300731392,0.254946056831697,0.479669213565546,0.622224390944395,0.780005872642698
"30",0.870605991528646,0.0011838002480662,0.0492444775192937,0.255126546776172,0.479382815997331,0.624022699620761,0.779961422328524
"31",0.870334864423369,0.00121436670122059,0.0497766933280665,0.255003293349847,0.479679301357534,0.623158467212871,0.779866405278071
"32",0.870642321480713,0.00128952972641809,0.0487515281883387,0.255259469932167,0.479551909550499,0.623437678548991,0.779979532256778
"33",0.870461241984542,0.00115802716683555,0.0490392830660318,0.255088799605982,0.479177025040066,0.623914369801746,0.780077894640154
